accuracy,amt_w_service,avg_rating,bathrooms,bedrooms,can_instant_book,checkin,cleanliness,communication,currency,guest_satisfication,host_id,host_reviews,is_business_travel_ready,is_fully_refundable,is_new_listing,is_superhost,lat,listing_name,lng,localized_city,localized_neighborhood,location,monthly_price_factor,num_beds,person_capacity,picture_count,price,rate_type,response_rate,response_time,reviews_count,room_type_category,star_rating,url,value,weekly_price_factor
10,33,4.79,1.0,1.0,True,10,10,10,CAD,96,156898639,53,False,True,False,True,21.16362,"Great Location! Close to Market 28, Walmart, Shops",-86.83158,Cancún,,10,0.9,1,2,20,33,nightly,100,within an hour,24,private_room,5.0,https://www.airbnb.com/rooms/21861406,9,0.9
10,40,4.74,1.0,1.0,True,10,10,10,CAD,95,234987977,407,False,True,False,True,21.158442,White Studio in Downtown Cancún,-86.832771,Cancún,,10,1.0,1,2,32,40,nightly,100,within an hour,19,entire_home,5.0,https://www.airbnb.com/rooms/32899910,10,1.0
10,33,4.95,1.0,1.0,True,10,10,10,CAD,99,153624317,144,False,True,False,True,21.129347,Eclectic Decor Studio With Private Bathroom,-86.845505,Cancún,,10,1.0,2,4,16,33,nightly,100,within an hour,113,private_room,5.0,https://www.airbnb.com/rooms/21249604,10,1.0
10,38,4.89,1.5,3.0,True,10,10,10,CAD,98,117581979,65,False,True,False,True,21.14385,VACACIONES INOLVIDABLES EN CANCUN,-86.86044,Cancún,,9,1.0,3,6,35,38,nightly,100,within an hour,36,entire_home,5.0,https://www.airbnb.com/rooms/17545319,10,0.9
10,34,4.78,2.5,1.0,False,10,10,10,CAD,96,11737987,156,False,True,False,True,21.19463,"Private Room, Beach Front! Cancun!",-86.80731,Cancún,,9,0.9,3,2,48,34,nightly,100,within an hour,55,private_room,5.0,https://www.airbnb.com/rooms/2298640,9,0.9500000000000001
10,33,4.86,1.0,2.0,True,10,10,10,CAD,97,141227912,21,False,True,False,True,21.14611,Departamento  Blue Sky,-86.92359,Cancún,,9,0.71,2,4,24,33,nightly,100,within an hour,21,entire_home,5.0,https://www.airbnb.com/rooms/21739919,10,0.89
9,33,4.3,1.0,1.0,True,9,9,10,CAD,86,112195097,200,False,True,False,False,21.160576,"Departamento Centro Cancun, Cocina, Tv, WiFi, A/C",-86.824356,Cancún,,10,0.85,1,5,35,33,nightly,100,within an hour,20,entire_home,4.5,https://www.airbnb.com/rooms/31361504,9,1.0
10,34,4.92,1.0,1.0,True,10,10,10,CAD,98,71833697,57,False,True,False,True,21.11412,CASITA RUSTICA EN LA SELVA - HABITACION RAJULA,-86.8572,Cancún,,9,1.0,1,2,14,34,nightly,100,within an hour,38,private_room,5.0,https://www.airbnb.com/rooms/30270540,10,1.0
10,33,4.88,1.0,1.0,True,10,10,10,CAD,98,124157959,853,False,True,False,True,21.15121,Cozy loft with king size bed in DT Cancun,-86.82446,Cancún,,10,1.0,1,3,32,33,nightly,100,within an hour,8,entire_home,5.0,https://www.airbnb.com/rooms/33854884,10,1.0
10,34,4.76,1.0,2.0,True,10,10,10,CAD,95,172588403,21,False,True,False,False,21.16318,El viaje perfecto.,-86.85204,Cancún,,9,0.75,3,4,9,34,nightly,89,within an hour,21,entire_home,5.0,https://www.airbnb.com/rooms/23208017,10,0.79
10,36,4.96,1.0,2.0,True,10,10,10,CAD,99,205318485,24,False,True,False,True,21.15612,Apartamento privado con entrada independiente,-86.84004,Cancún,,10,1.0,3,4,37,36,nightly,100,within an hour,24,entire_home,5.0,https://www.airbnb.com/rooms/27258893,10,1.0
10,40,5.0,1.0,1.0,True,10,10,10,CAD,100,234987977,407,False,True,False,True,21.158442,Green Studio in Downtown Cancún,-86.832771,Cancún,,10,1.0,1,2,28,40,nightly,100,within an hour,18,entire_home,5.0,https://www.airbnb.com/rooms/31623763,10,1.0
9,41,4.45,1.0,2.0,True,9,9,9,CAD,89,200502545,129,False,True,False,False,21.1621,Downtown Experience's Home II private Terrace,-86.828079,Cancún,,9,1.0,2,4,25,41,nightly,100,within an hour,47,entire_home,4.5,https://www.airbnb.com/rooms/28223116,9,1.0
9,38,4.53,2.0,2.0,True,10,9,10,CAD,91,610488,58,False,True,False,False,21.1779,Departamento/Apartment close to isla mujeres,-86.81287,Cancún,,9,0.85,3,3,20,38,nightly,100,within an hour,58,entire_home,4.5,https://www.airbnb.com/rooms/17142469,9,0.9
10,38,4.83,1.0,1.0,False,10,10,10,CAD,97,145568619,60,False,True,False,True,21.15956,Habitación 1 tipo apartamento en casa compartida,-86.8341,Cancún,,10,0.8,5,6,22,38,nightly,100,within a few hours,48,private_room,5.0,https://www.airbnb.com/rooms/22920237,10,0.9
8,33,4.25,1.0,2.0,True,9,8,9,CAD,85,78973662,473,False,True,False,False,21.143999,Confortable apartment in the heart of Cancún,-86.828239,Cancún,,9,0.9,3,5,7,33,nightly,97,within an hour,20,entire_home,4.5,https://www.airbnb.com/rooms/27735617,8,0.9500000000000001
10,33,4.94,1.0,1.0,True,10,10,10,CAD,99,223072109,31,False,True,False,True,21.1451,Del Carmen Studio 1BDR downtown,-86.8481,Cancún,,10,1.0,1,3,54,33,nightly,100,within an hour,31,entire_home,5.0,https://www.airbnb.com/rooms/29634117,10,1.0
10,37,5.0,1.0,1.0,False,10,10,10,CAD,100,50115301,397,False,True,False,True,21.163071,"Amazing loft at ""Casa Barracuda"" in Cancun's heart",-86.821815,Cancún,,10,1.0,3,4,36,37,nightly,100,within an hour,27,entire_home,5.0,https://www.airbnb.com/rooms/28489459,10,1.0
9,34,5.0,1.0,1.0,True,10,10,10,CAD,100,33693949,10,False,True,False,False,21.15636,"Upscale apt, central Cancun, 10 min from the beach",-86.8277,Cancún,,10,1.0,0,2,11,34,nightly,70,within a few hours,7,private_room,5.0,https://www.airbnb.com/rooms/31693203,10,1.0
8,34,3.94,1.0,1.0,True,8,8,8,CAD,79,166653258,26,False,True,False,False,21.13706,CANCÚN POOL SUITES PRIVADAS DE LUJO TIPO BOUTIQUE,-86.85303,Cancún,,9,1.0,2,4,11,34,nightly,90,within an hour,18,private_room,4.0,https://www.airbnb.com/rooms/22848520,8,1.0
10,34,5.0,1.0,1.0,True,10,10,10,CAD,100,43804045,31,False,True,False,True,21.12811,HERMOSO y ACOGEDOR  DEPARTAMENTO EN CANCUN,-86.83933,Cancún,,10,1.0,1,2,21,34,nightly,90,within an hour,11,entire_home,5.0,https://www.airbnb.com/rooms/30070155,10,1.0
10,38,4.85,1.0,1.0,True,10,10,10,CAD,97,131488412,106,False,True,False,True,21.063829,Beautiful House with Mexican Decor,-86.846054,Alfredo V. Bonfil,,10,1.0,3,4,16,38,nightly,100,within an hour,106,entire_home,5.0,https://www.airbnb.com/rooms/19505724,10,0.9
10,33,4.83,1.0,2.0,True,10,9,10,CAD,97,47354677,71,False,True,False,True,21.13841,Quarto Privado x2 - Private Room x2 - Recamara x2,-86.75003,Cancún,,10,1.0,1,2,9,33,nightly,100,within an hour,48,private_room,5.0,https://www.airbnb.com/rooms/18422503,9,1.0
9,38,4.76,1.0,2.0,False,10,10,10,CAD,95,58218591,21,False,True,False,False,21.12045,APARTMENT TROPICAL DREAM & CANCUN,-86.88098,Cancún,,8,0.75,2,4,38,38,nightly,100,within an hour,21,entire_home,5.0,https://www.airbnb.com/rooms/11184446,10,1.0
10,41,4.88,1.5,2.0,True,10,10,10,CAD,98,11982929,45,False,True,False,True,21.15071,Ubicación inmejorable. Amplio Departamento,-86.82112,Cancún,,10,0.85,2,4,24,41,nightly,100,within an hour,41,entire_home,5.0,https://www.airbnb.com/rooms/19766895,10,0.97
8,38,5.0,1.5,1.0,True,10,10,10,CAD,100,204804696,1,False,True,False,False,21.145039,ELEGANCIA Y CONFORT EN EXCELENTE UBICACIÓN,-86.8451,Cancún,,10,0.85,1,2,27,38,nightly,0,,1,private_room,,https://www.airbnb.com/rooms/27467275,10,0.9
9,34,4.62,2.0,2.0,True,9,9,9,CAD,92,186950007,49,False,True,False,False,21.15117,CASA DE VERO,-86.82232,Cancún,,9,0.92,2,4,13,34,nightly,100,within a few hours,26,entire_home,4.5,https://www.airbnb.com/rooms/24730699,9,0.9500000000000001
9,41,4.3,1.0,0.0,True,9,9,9,CAD,87,117315341,15,False,True,False,False,21.15448,Loft remodelado zona centrica de CANCUN,-86.8258,Cancún,,9,1.0,1,4,10,41,nightly,100,within a few hours,11,entire_home,4.5,https://www.airbnb.com/rooms/23913909,8,1.0
10,34,4.78,1.0,1.0,False,10,9,10,CAD,96,38680788,100,False,True,False,False,21.15585,Cancun Private Room and BathroomA/A,-86.84027,Cancún,,9,1.0,1,2,11,34,nightly,0,,97,private_room,5.0,https://www.airbnb.com/rooms/7384192,10,0.9500000000000001
9,33,4.8,1.0,1.0,True,10,10,10,CAD,96,151599274,70,False,True,False,True,21.16734,"Spring Room, Your house in The Caribbean!",-86.85196,Benito Juárez,,8,0.9,1,2,24,33,nightly,100,within an hour,5,private_room,5.0,https://www.airbnb.com/rooms/22020137,10,0.9500000000000001
10,32,4.85,1.0,1.0,True,10,9,10,CAD,97,144014344,29,False,True,False,True,21.15554,Casa Tikal Cancún,-86.85214,Cancún,,10,1.0,0,2,20,32,nightly,100,within an hour,27,private_room,5.0,https://www.airbnb.com/rooms/20216084,10,1.0
9,34,4.57,1.0,1.0,True,10,9,10,CAD,91,2829558,377,False,True,False,False,21.182236,¡Studio Apartment 700 yards from the Beach!,-86.8134,Cancún,,7,0.85,1,2,62,34,nightly,100,within an hour,7,private_room,4.5,https://www.airbnb.com/rooms/24555897,9,0.9500000000000001
9,34,4.59,2.0,2.0,True,9,10,9,CAD,92,140341838,95,False,True,False,False,21.18281,Casa cnqn,-86.81589,Cancún,,9,1.0,2,4,17,34,nightly,100,within a few hours,47,entire_home,4.5,https://www.airbnb.com/rooms/22684527,9,0.89
10,38,4.9,1.5,2.0,True,10,10,10,CAD,98,186840423,31,False,True,False,True,21.15273,LDS CANCUN HOME is a carefully and unique place!,-86.85249,Cancún,,10,0.85,2,4,45,38,nightly,100,within an hour,30,entire_home,5.0,https://www.airbnb.com/rooms/24718337,10,0.89
10,38,4.82,1.0,2.0,True,10,9,10,CAD,96,106070332,26,False,True,False,False,21.13904,Depto en una de las mejores zonas de Cancun centro,-86.84416,Cancún,,10,1.0,4,6,29,38,nightly,0,,11,entire_home,5.0,https://www.airbnb.com/rooms/24379110,10,1.0
0,36,0.0,1.0,2.0,True,0,0,0,CAD,0,115155904,1,False,True,True,False,21.1715,White House,-86.8336,Cancún,,0,0.6000000000000001,3,7,15,36,nightly,100,within an hour,0,entire_home,,https://www.airbnb.com/rooms/35877101,0,0.9
9,41,4.69,1.0,3.0,True,10,9,10,CAD,94,143760869,52,False,True,False,True,21.15607,Lindo departamento a solo 15 min de la playa,-86.84903,Cancún,,9,0.85,4,6,12,41,nightly,100,within an hour,52,entire_home,4.5,https://www.airbnb.com/rooms/20190358,9,0.9
10,38,4.47,1.0,2.0,True,10,9,9,CAD,89,78899105,68,False,True,False,False,21.15865,DEPARTAMENTO EN EL CORAZÓN DE CANCÚN,-86.84769,Cancún,,9,1.0,3,6,11,38,nightly,100,within an hour,15,entire_home,4.5,https://www.airbnb.com/rooms/23590828,10,0.89
10,38,4.83,1.0,2.0,True,10,9,10,CAD,97,79076317,95,False,True,False,False,21.16143,"PRIVATE APARTMENT B FOR 5, IN THE HEART OF CANCUN!",-86.84249,Cancún,,10,0.8,3,5,28,38,nightly,93,within an hour,18,entire_home,5.0,https://www.airbnb.com/rooms/19784266,10,0.92
8,33,4.0,1.0,1.0,True,10,8,10,CAD,80,4295989,4,False,True,False,False,21.192726,Caribbean Sea in Mexico.,-86.806641,Cancún,,9,0.8,2,2,13,33,nightly,100,within an hour,4,entire_home,4.0,https://www.airbnb.com/rooms/31361607,9,0.9
10,33,4.86,1.0,2.0,True,9,10,10,CAD,97,12870227,128,False,True,False,False,21.167034,2 Bedroom Apartment Ground Floor Cancun Downtown,-86.827164,Cancún,,10,0.85,3,3,35,33,nightly,100,within an hour,43,entire_home,5.0,https://www.airbnb.com/rooms/21643861,10,0.9
10,40,4.73,1.0,1.0,True,10,10,10,CAD,95,199305967,201,False,True,False,True,21.119787,King#9 dlx 2pax with pool 15 min from the beach,-86.845741,Cancún,,8,0.9,1,2,61,40,nightly,98,within an hour,11,entire_home,5.0,https://www.airbnb.com/rooms/29822339,10,1.0
10,37,4.83,1.5,1.0,True,10,10,10,CAD,97,126977781,63,False,True,False,False,21.14693,Vive Cancun,-86.8455,Cancún,,9,0.93,3,4,29,37,nightly,100,within an hour,29,private_room,5.0,https://www.airbnb.com/rooms/18685140,10,0.9500000000000001
10,34,4.69,1.0,1.0,True,10,9,10,CAD,94,151251239,173,False,True,False,True,21.25676,QUINTA REAL,-86.7477,Isla Mujeres,,10,1.0,2,4,25,34,nightly,100,within an hour,105,entire_home,4.5,https://www.airbnb.com/rooms/24964380,10,1.0
10,34,4.75,1.0,1.0,True,10,10,10,CAD,95,162793392,82,False,True,False,True,21.13921,Very comfortable private bedroom!,-86.83185,Cancún,,10,0.85,1,2,11,34,nightly,100,within an hour,4,private_room,5.0,https://www.airbnb.com/rooms/32157396,10,0.9
10,33,4.67,1.0,1.0,True,9,10,9,CAD,93,243998674,9,False,True,False,False,21.1538,New studio in Cancun downtown,-86.82618,Cancún,,10,1.0,1,2,14,33,nightly,100,within an hour,9,entire_home,4.5,https://www.airbnb.com/rooms/33344001,10,1.0
10,41,4.9,1.0,1.0,True,10,10,10,CAD,98,223887294,21,False,True,False,True,21.167685,IN THE HEART OF THE CITY,-86.827293,Cancún,,10,1.0,1,4,12,41,nightly,100,within an hour,21,entire_home,5.0,https://www.airbnb.com/rooms/29759040,10,1.0
10,34,4.43,1.0,1.0,True,10,9,10,CAD,89,179037605,86,False,True,False,False,21.16009,"Departamento 
CASA PLAYA HERMOSA 2
CANCÚN CENTRO",-86.83886,Cancún,,9,0.75,2,4,31,34,nightly,100,within an hour,21,entire_home,4.5,https://www.airbnb.com/rooms/24428330,9,0.79
10,37,4.82,1.0,1.0,True,10,10,10,CAD,96,234987977,407,False,True,False,True,21.158442,Lime Studio in Downtown Cancún,-86.832771,Cancún,,10,1.0,1,2,36,37,nightly,100,within an hour,11,entire_home,5.0,https://www.airbnb.com/rooms/33096988,10,1.0
10,33,5.0,1.0,2.0,True,10,10,10,CAD,100,119635,2,False,True,False,False,21.19818,CASA FURINI'S   RUSTICA ACOGEDORA CON JARDIN,-86.8732,Cancún,,10,0.75,3,5,23,33,nightly,0,,2,entire_home,,https://www.airbnb.com/rooms/11316905,10,0.89
9,34,4.67,1.0,1.0,True,9,10,10,CAD,93,102321284,302,False,True,False,True,21.16887,"XQUISIT, SAFE & COMFY SUPER LOCATION :)",-86.82489,Cancún,,9,1.0,2,2,35,34,nightly,100,within an hour,6,entire_home,4.5,https://www.airbnb.com/rooms/21244350,10,1.0
10,36,5.0,1.5,2.0,True,10,10,10,CAD,100,160583388,15,False,True,False,False,21.118517,Casa  Vacacional en Cancún  económica y segura.,-86.876518,Cancún,,10,1.0,2,4,12,36,nightly,100,within an hour,13,entire_home,5.0,https://www.airbnb.com/rooms/34144824,10,1.0
9,33,5.0,1.0,1.0,True,10,10,10,CAD,100,168328038,12,False,True,False,True,21.13797,*La Casita de Tikun*  ¡cerca de La Gran Plaza!,-86.85408,Cancún,,9,1.0,1,3,30,33,nightly,100,within an hour,12,entire_home,5.0,https://www.airbnb.com/rooms/23644828,10,1.0
9,34,4.17,1.0,1.0,True,9,9,10,CAD,83,179249635,86,False,True,False,False,21.15968,"DEPARTAMENTO
CASA PLAYA HERMOSA 3",-86.83919,Cancún,,9,1.0,2,4,37,34,nightly,100,within an hour,24,entire_home,4.0,https://www.airbnb.com/rooms/25785261,9,1.0
10,32,4.8100000000000005,1.0,1.0,False,10,10,10,CAD,96,16265252,397,False,True,False,True,21.16383,Beautiful Loft at the heart of Cancun Center. 03,-86.82308,Cancún,,10,0.85,2,4,10,32,nightly,100,within an hour,16,private_room,5.0,https://www.airbnb.com/rooms/31046023,10,0.9
10,36,4.63,1.0,3.0,True,10,9,10,CAD,93,52196028,258,False,True,False,False,21.155306,Departamento a 10 min. de la playa para 6 personas,-86.84082,Cancún,,10,1.0,3,6,14,36,nightly,100,within an hour,16,entire_home,4.5,https://www.airbnb.com/rooms/29685108,10,1.0
10,33,5.0,1.0,1.0,True,10,10,10,CAD,100,199305967,201,False,True,False,True,21.119787,Incredible 4pax suite pool 15 min. from the beach,-86.845741,Cancún,,9,0.9,2,4,29,33,nightly,98,within an hour,12,entire_home,5.0,https://www.airbnb.com/rooms/26534948,10,1.0
9,32,4.53,1.0,1.0,True,9,9,9,CAD,91,121919998,87,False,True,False,True,21.1304,Estudio Jade,-86.85813,Cancún,,9,0.8,1,2,27,32,nightly,100,within an hour,15,private_room,4.5,https://www.airbnb.com/rooms/25846890,9,0.9500000000000001
10,34,5.0,3.0,2.0,True,10,10,10,CAD,100,257802351,3,False,True,False,False,21.13687,casa de descanso y privacidad y seguridad total,-86.87216,Cancún,,9,0.8,3,4,4,34,nightly,80,within an hour,3,entire_home,5.0,https://www.airbnb.com/rooms/34146645,10,0.9
10,36,4.78,1.0,1.0,True,10,10,10,CAD,96,202371755,37,False,True,False,True,21.153545,New studio in Cancun downtown,-86.826447,Cancún,,10,1.0,1,3,17,36,nightly,100,within an hour,9,entire_home,5.0,https://www.airbnb.com/rooms/32791437,9,1.0
10,33,5.0,1.0,2.0,True,10,10,10,CAD,100,99894033,11,False,True,False,True,21.15162,COMFORTABLE APARTMENT AND BEST LOCATION IN CANCUN,-86.82917,Cancún,,9,0.85,3,4,25,33,nightly,100,within an hour,11,entire_home,5.0,https://www.airbnb.com/rooms/21893383,10,0.91
10,34,4.69,1.0,2.0,True,9,10,9,CAD,94,169923286,16,False,True,False,False,21.15792,Casa los Girasoles,-86.83687,Cancún,,9,0.8,4,6,26,34,nightly,100,within a day,16,entire_home,4.5,https://www.airbnb.com/rooms/24696528,10,1.0
10,34,4.96,1.0,1.0,False,10,10,10,CAD,99,82474666,124,False,True,False,True,21.15965,Hostel Hostal Céntrico - Room Cancún Downtown,-86.82885,Cancún,,10,1.0,1,2,8,34,nightly,94,within an hour,28,private_room,5.0,https://www.airbnb.com/rooms/25842022,10,1.0
10,38,4.79,1.0,1.0,True,10,10,10,CAD,96,133912227,44,False,True,False,True,21.13284,NICE HOUSE  20 MIN BEACH 20 MIN AIRPORT,-86.87849,Cancún,,9,0.7000000000000001,3,5,11,38,nightly,100,within an hour,26,entire_home,5.0,https://www.airbnb.com/rooms/19152891,10,0.9
7,34,3.33,1.0,1.0,True,10,8,10,CAD,67,79683561,70,False,True,False,False,21.160931,Amazing Private Room at Hostel,-86.823517,Cancún,,10,1.0,1,2,16,34,nightly,100,within an hour,3,private_room,3.5,https://www.airbnb.com/rooms/25165099,8,1.0
10,34,5.0,1.0,1.0,True,10,10,10,CAD,100,202371755,37,False,True,False,True,21.153086,New studio in Cancun downtown,-86.825737,Cancún,,10,1.0,1,3,13,34,nightly,100,within an hour,9,entire_home,5.0,https://www.airbnb.com/rooms/32790555,10,1.0
10,41,4.88,1.0,2.0,False,10,10,10,CAD,98,234287,28,False,True,False,True,21.19764,Nice furnished apartment in front isla mujeres,-86.80629,Cancún,,9,0.75,2,4,19,41,nightly,100,within an hour,17,entire_home,5.0,https://www.airbnb.com/rooms/18316814,10,1.0
9,40,4.52,2.0,4.0,True,10,9,10,CAD,90,687294,207,False,True,False,False,21.18256,Entire House for Rent in Cancun !!,-86.81429,Cancún,,9,1.0,7,12,30,40,nightly,80,within a day,21,entire_home,4.5,https://www.airbnb.com/rooms/141313,9,1.0
9,34,4.33,1.0,1.0,True,9,9,9,CAD,87,151251707,58,False,True,False,False,21.16885,Edificio Granadillo en zona céntrica de Cancún. D3,-86.82775,Cancún,,9,0.8,2,4,16,34,nightly,100,within an hour,15,entire_home,4.5,https://www.airbnb.com/rooms/22041978,9,0.9
9,40,3.75,1.0,10.0,True,10,9,10,CAD,75,244595737,4,False,True,False,False,21.11442,Extended suites Cancun cumbres,-86.83875,Cancún,,10,0.85,1,2,10,40,nightly,80,within an hour,4,private_room,4.0,https://www.airbnb.com/rooms/32548993,8,0.9500000000000001
10,36,4.53,1.0,1.0,True,10,9,9,CAD,91,50211822,356,False,True,False,False,21.25789,Private Casita at Edson's House,-86.74814,Isla Mujeres,,10,0.77,1,2,11,36,nightly,94,within a few hours,36,private_room,4.5,https://www.airbnb.com/rooms/27875459,9,0.85
10,36,4.91,1.0,2.0,True,10,10,10,CAD,98,211948330,12,False,True,False,False,21.14146,Confortable departamento en Cancún,-86.83908,Cancún,,10,1.0,1,4,23,36,nightly,100,within an hour,11,entire_home,5.0,https://www.airbnb.com/rooms/28056389,10,1.0
10,32,4.93,1.0,1.0,False,10,10,10,CAD,99,16265252,397,False,True,False,True,21.1635,Beautiful Loft at the heart of Cancun Center. 04,-86.82345,Cancún,,10,0.85,1,2,10,32,nightly,100,within an hour,15,private_room,5.0,https://www.airbnb.com/rooms/31045928,10,0.9
10,34,4.67,1.0,1.0,False,10,9,10,CAD,93,260444114,6,False,True,False,False,21.19347,Suites Playa Blanca Dep. 36,-86.80721,Cancún,,9,0.75,1,2,18,34,nightly,100,within an hour,3,entire_home,4.5,https://www.airbnb.com/rooms/34507415,9,0.79
10,38,4.89,1.0,1.0,True,10,10,10,CAD,98,161045385,27,False,True,False,True,21.14587,Casa Bugambilia - Habitacion Mora #4,-86.84858,Cancún,,9,1.0,1,3,11,38,nightly,100,within a few hours,9,private_room,5.0,https://www.airbnb.com/rooms/22165798,10,1.0
9,40,4.65,1.0,1.0,False,10,9,10,CAD,93,29627916,338,False,True,False,True,21.159086,LITTLE APARTMENT IN THE HEART OF DOWNTOWN,-86.826172,Cancún,,10,1.0,2,3,14,40,nightly,93,within a few hours,35,entire_home,4.5,https://www.airbnb.com/rooms/10526787,9,0.9400000000000001
10,40,5.0,1.5,1.0,True,10,9,10,CAD,100,127695660,14,False,True,False,True,21.13755,25 US Junior suite privada!!,-86.84962,Cancún,,9,0.8,2,2,8,40,nightly,80,within a few hours,2,entire_home,,https://www.airbnb.com/rooms/18689340,10,0.9
10,40,4.75,1.0,1.0,True,10,10,10,CAD,95,810540,89,False,True,False,True,21.15079,Bedroom with private bathroom and swimming pool.,-86.82346,Cancún,,10,1.0,1,2,19,40,nightly,100,within an hour,80,private_room,5.0,https://www.airbnb.com/rooms/4842750,9,0.9
10,34,4.88,1.0,2.0,True,10,10,10,CAD,98,190349703,19,False,True,False,True,21.149071,Cancún céntrico,-86.850594,Cancún,,9,1.0,2,4,19,34,nightly,100,within an hour,17,entire_home,5.0,https://www.airbnb.com/rooms/25191780,10,0.9
10,41,5.0,1.0,1.0,True,10,10,10,CAD,100,140139519,2,False,True,True,False,21.13059,Beach Area Cancun Apartament,-86.76471,Cancún,,10,0.8,2,5,19,41,nightly,100,within an hour,2,entire_home,,https://www.airbnb.com/rooms/35041237,10,0.85
10,36,4.8,1.0,1.0,True,10,10,10,CAD,96,202371755,37,False,True,False,True,21.153137,New studio in Cancun downtown,-86.8256,Cancún,,10,1.0,1,3,17,36,nightly,100,within an hour,5,entire_home,5.0,https://www.airbnb.com/rooms/32791682,10,1.0
10,40,4.71,1.0,1.0,True,9,9,9,CAD,94,82293650,36,False,True,False,False,21.15578,Edificio Atlantis,-86.82075,Cancún,,10,0.66,1,2,5,40,nightly,0,a few days or more,31,private_room,4.5,https://www.airbnb.com/rooms/13958517,9,0.8
10,36,4.91,3.5,3.0,True,10,10,10,CAD,98,106024528,64,False,True,False,True,21.1531,"**Private Pool Paradise**
      VACATION TIME !!",-86.84847,Cancún,,9,1.0,5,8,46,36,nightly,100,within an hour,55,entire_home,5.0,https://www.airbnb.com/rooms/18142837,10,0.9
10,33,4.8,2.0,2.0,True,10,10,10,CAD,96,105355447,24,False,True,False,False,21.19898,"Beauty and comfortable ""Casa Bonampak""",-86.81916,Cancún,,8,0.86,3,4,11,33,nightly,100,within an hour,10,entire_home,5.0,https://www.airbnb.com/rooms/16145564,10,0.9
10,34,5.0,1.0,1.0,True,10,10,9,CAD,100,129763935,2,False,True,False,False,21.137094,Suite OCEANO,-86.851044,Cancún,,10,1.0,1,3,17,34,nightly,100,within an hour,2,entire_home,,https://www.airbnb.com/rooms/21647041,10,1.0
10,40,4.98,1.0,1.0,False,10,10,10,CAD,99,33242854,143,False,True,False,True,21.14406,Room For 2 in Paradise... Cancun!!,-86.827232,Cancún,,10,0.65,1,2,18,40,nightly,100,within an hour,40,private_room,5.0,https://www.airbnb.com/rooms/18159151,10,0.85
10,41,4.46,1.0,1.0,False,9,9,10,CAD,89,120888145,70,False,True,False,False,21.18573,Kiosco Folk. Cerca de la playa,-86.80747,Cancún,,9,0.75,1,2,25,41,nightly,100,within an hour,24,private_room,4.5,https://www.airbnb.com/rooms/21848603,9,0.9
10,36,4.8,1.0,0.0,False,10,10,10,CAD,96,232153610,5,False,True,False,False,21.16764,"Charmed Turtle, Master Suite.",-86.8243,Cancún,,10,0.8,1,2,11,36,nightly,100,within an hour,5,entire_home,5.0,https://www.airbnb.com/rooms/31075073,10,1.0
10,40,4.75,1.0,1.0,True,10,9,10,CAD,95,13700593,39,False,True,False,False,21.10389, COUNTRY HOUSE ALL SERVICES,-86.84797,Cancún,,9,0.9,2,2,34,40,nightly,100,within a few hours,21,entire_home,5.0,https://www.airbnb.com/rooms/2676130,9,0.9500000000000001
9,33,4.5,1.0,1.0,True,9,9,10,CAD,90,11733852,115,False,True,False,False,21.187052,"Master Suite w/Pool, Close to Ferry and beach",-86.807281,Cancún,,9,0.92,1,2,12,33,nightly,93,within an hour,10,private_room,4.5,https://www.airbnb.com/rooms/29212734,9,0.9500000000000001
10,34,4.5,1.0,0.0,True,10,9,10,CAD,90,178047094,3,False,True,False,False,21.17513,Estudio Amueblado Cerca de Puerto Cancún,-86.81797,Cancún,,8,1.0,1,2,12,34,nightly,100,within an hour,2,entire_home,,https://www.airbnb.com/rooms/23870572,9,1.0
0,40,0.0,1.0,1.0,True,0,0,0,CAD,0,82682382,233,False,True,False,False,21.14566,"FIESTA ROOM with Private Bathroom, terrace & AC",-86.848801,Cancún,,0,1.0,2,2,20,40,nightly,95,within an hour,0,private_room,,https://www.airbnb.com/rooms/23898799,0,1.0
9,34,3.5,1.0,2.0,True,10,7,10,CAD,70,99648181,67,False,True,False,False,21.17645,Sweet home relax,-86.82207,Cancún,,9,0.7000000000000001,2,4,5,34,nightly,100,within an hour,6,entire_home,3.5,https://www.airbnb.com/rooms/32072375,7,0.9
9,40,3.67,1.0,1.0,True,10,8,10,CAD,73,185576086,66,False,True,False,False,21.16205,Garden Suites Cancun,-86.83611,Cancún,,10,0.75,2,3,13,40,nightly,94,within an hour,3,entire_home,3.5,https://www.airbnb.com/rooms/34290125,9,0.85
10,40,4.92,1.5,1.0,True,10,10,10,CAD,98,46496505,44,False,True,False,True,21.166185,Habitación RITA |  Casa Durazno,-86.823036,Cancún,,10,0.85,1,2,12,40,nightly,90,within an hour,13,private_room,5.0,https://www.airbnb.com/rooms/26814452,10,0.9
9,32,4.57,2.0,2.0,True,9,9,9,CAD,91,91917993,379,False,True,False,False,21.184887,Suite Doble 4 Casa Laguna Manatí,-86.815018,Cancún,,8,0.7000000000000001,2,4,22,32,nightly,100,within an hour,7,entire_home,4.5,https://www.airbnb.com/rooms/24761400,9,0.9
8,34,4.3,6.0,1.0,True,10,9,10,CAD,86,17010261,11,False,True,False,False,21.12025,"Big House Cancun, good and safe zone, 7 bedroom!",-86.84626,Cancún,,9,1.0,2,16,11,34,nightly,100,within an hour,11,shared_room,4.5,https://www.airbnb.com/rooms/18091822,9,1.0
